total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
284,283.302,0.0516713,3.41197e-05,0.0889425,0.306122
285,284.299,0.0518949,1.52588e-05,0.0889408,0.306117
286,285.296,0.0521218,1.52588e-05,0.0889573,0.306141
287,286.293,0.0523493,nan,0.0889423,0.306122
288,287.29,0.05258,1.52588e-05,0.0889591,0.306147
289,288.287,0.0528075,nan,0.0889421,0.306121
290,289.284,0.0530419,1.52588e-05,0.0889573,0.306142
291,290.281,0.0532732,nan,0.0889406,0.306116
292,291.277,0.0535113,2.15792e-05,0.0889587,0.306147
293,292.274,0.053746,2.15792e-05,0.0889568,0.306141
294,293.271,0.0539844,1.52588e-05,0.0889568,0.30614
295,294.268,0.0542232,2.6429e-05,0.088942,0.306121
296,295.265,0.0544653,0,0.0889422,0.306122
297,296.261,0.0547074,2.6429e-05,0.0889419,0.30612
298,297.258,0.054953,1.52588e-05,0.0889568,0.306141
299,298.255,0.0551989,1.52588e-05,0.0889563,0.30614
300,299.251,0.0554485,1.52588e-05,0.0889582,0.306146
301,300.248,0.0556946,2.6429e-05,0.0889402,0.306116
302,301.245,0.0559477,2.6429e-05,0.0889563,0.306141
303,302.241,0.056201,2.6429e-05,0.0889577,0.306145
304,303.238,0.0564546,3.05176e-05,0.0889418,0.306121
305,304.234,0.0567113,0,0.0889563,0.306141
306,305.231,0.0569687,3.73762e-05,0.0889417,0.306121
307,306.227,0.0572294,2.6429e-05,0.0889416,0.306121
308,307.224,0.0574902,nan,0.0889416,0.306121
309,308.22,0.0577544,nan,0.0889559,0.30614
310,309.217,0.0580192,0,0.0889415,0.306121
311,310.213,0.0582871,nan,0.0889571,0.306144
312,311.209,0.0585556,1.52588e-05,0.0889429,0.306125
313,312.206,0.0588239,3.05176e-05,0.0889396,0.306114
314,313.202,0.0590992,3.41197e-05,0.0889569,0.306144
315,314.198,0.0593749,1.52588e-05,0.0889567,0.306144
316,315.195,0.0596506,2.6429e-05,0.0889568,0.306144
317,316.191,0.0599266,nan,0.0889411,0.30612
318,317.187,0.0602094,nan,0.0889566,0.306143
319,318.183,0.0604922,4.0371e-05,0.0889705,0.306162
320,319.179,0.0607756,2.6429e-05,0.0889564,0.306143
321,320.176,0.061059,2.15792e-05,0.0889409,0.306119
322,321.172,0.0613493,3.73762e-05,0.0889562,0.306143
323,322.168,0.0616399,3.41197e-05,0.0889562,0.306143
324,323.164,0.0619308,nan,0.0889407,0.306119
325,324.16,0.0622282,3.05176e-05,0.0889699,0.306162
326,325.156,0.0625228,0,0.0889546,0.306139
327,326.152,0.0628208,nan,0.0889543,0.306137
328,327.148,0.0631225,0,0.0889557,0.306142
329,328.144,0.0634243,2.15792e-05,0.088954,0.306137
330,329.139,0.0637298,nan,0.0889542,0.306138
