total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
480,477.907,0.155002,0,0.10248,0.349405
481,478.892,0.156148,nan,0.102511,0.34943
482,479.876,0.157311,6.10352e-05,0.102476,0.349391
483,480.86,0.158502,6.10352e-05,0.102522,0.349469
484,481.844,0.159694,nan,0.102521,0.349467
485,482.828,0.160888,6.10352e-05,0.102473,0.349385
486,483.811,0.162108,nan,0.102508,0.349429
487,484.794,0.16336,nan,0.102518,0.34946
488,485.778,0.164597,nan,0.102505,0.349425
489,486.76,0.165863,0,0.102515,0.349455
490,487.743,0.167145,6.10352e-05,0.102513,0.349452
491,488.726,0.168426,4.31584e-05,0.102512,0.349449
492,489.708,0.169737,8.63167e-05,0.102513,0.349457
493,490.69,0.171049,6.10352e-05,0.102509,0.349444
494,491.672,0.17239,nan,0.102519,0.349475
495,492.654,0.173731,6.10352e-05,0.102507,0.349439
496,493.636,0.175102,nan,0.10251,0.349456
497,494.617,0.176473,nan,0.102504,0.349434
498,495.598,0.177874,0.000105716,0.102503,0.349435
499,496.579,0.179288,0.000105716,0.102544,0.349495
500,497.56,0.180718,nan,0.102542,0.349491
501,498.54,0.182165,0.000105716,0.102503,0.349441
502,499.521,0.183625,0.00012207,0.102501,0.349439
503,500.5,0.185115,0,0.102516,0.349478
504,501.48,0.186606,0,0.102498,0.349432
505,502.46,0.188125,0,0.102512,0.349471
506,503.439,0.189673,0.000105716,0.102574,0.34954
507,504.418,0.191222,8.63167e-05,0.102572,0.349537
508,505.397,0.192802,0,0.102574,0.349548
509,506.375,0.194384,6.10352e-05,0.102506,0.349461
510,507.354,0.195993,6.10352e-05,0.102508,0.349473
511,508.331,0.19763,nan,0.102568,0.349536
512,509.309,0.199271,6.10352e-05,0.102504,0.349465
513,510.287,0.20094,0.00012207,0.102502,0.349461
514,511.264,0.202637,6.10352e-05,0.102561,0.349524
515,512.241,0.204338,0.000105716,0.102499,0.349454
516,513.217,0.206093,0.000105716,0.102577,0.349574
517,514.194,0.207824,8.63167e-05,0.102495,0.349446
518,515.17,0.20961,nan,0.102568,0.34955
519,516.146,0.211401,0.000105716,0.102491,0.349441
520,517.121,0.213246,nan,0.102568,0.349559
521,518.096,0.215094,nan,0.102565,0.349555
522,519.071,0.216941,8.63167e-05,0.102563,0.349549
523,520.045,0.218849,nan,0.10256,0.349545
524,521.019,0.220756,nan,0.102558,0.34954
525,521.993,0.222693,0.000105716,0.102555,0.349535
526,522.966,0.22466,nan,0.102553,0.34953
527,523.94,0.226657,0,0.10255,0.349524
528,524.912,0.228683,nan,0.102566,0.349575
529,525.885,0.23071,8.63167e-05,0.102545,0.349517
530,526.857,0.232796,nan,0.102561,0.349567
531,527.828,0.234882,0,0.102543,0.349521
532,528.8,0.237025,nan,0.102629,0.349669
533,529.771,0.239171,8.63167e-05,0.102612,0.349625
534,530.741,0.241347,0.00012207,0.102605,0.349605
535,531.711,0.243552,8.63167e-05,0.102602,0.349599
536,532.681,0.24579,nan,0.102546,0.349545
537,533.651,0.248055,nan,0.102543,0.349539
538,534.619,0.250376,nan,0.10261,0.349636
539,535.588,0.252701,nan,0.102606,0.349629
540,536.556,0.255056,0,0.102591,0.349595
541,537.524,0.257467,0.00012207,0.10266,0.349701
542,538.491,0.259883,0.00012207,0.102598,0.34962
543,539.458,0.262355,0.000149505,0.102652,0.349685
544,540.424,0.264858,0,0.102662,0.349716
545,541.39,0.267364,0.00012207,0.10259,0.349611
546,542.355,0.269927,8.63167e-05,0.102586,0.349603
547,543.32,0.272547,nan,0.10265,0.349694
548,544.284,0.27517,nan,0.102632,0.349651
549,545.248,0.277851,nan,0.102654,0.349711
550,546.212,0.280539,0.000172633,0.102518,0.349519
551,547.174,0.283335,nan,0.102652,0.349726
552,548.137,0.286079,nan,0.102562,0.349559
553,549.099,0.288938,nan,0.102643,0.349708
554,550.06,0.291799,nan,0.102637,0.349697
555,551.021,0.294719,nan,0.102633,0.349688
556,551.981,0.29764,nan,0.102628,0.349678
557,552.94,0.300679,0,0.102655,0.349766
558,553.899,0.303714,nan,0.102751,0.349865
559,554.858,0.306759,0.000172633,0.102611,0.349646
560,555.815,0.309918,8.63167e-05,0.102638,0.349733
561,556.773,0.313077,0.00019301,0.102607,0.349656
562,557.729,0.316295,nan,0.102627,0.34971
563,558.685,0.319574,nan,0.102621,0.349704
564,559.64,0.322907,8.63167e-05,0.102721,0.349825
565,560.595,0.326249,nan,0.10261,0.349681
566,561.549,0.329647,0.00012207,0.102603,0.349668
567,562.502,0.333158,0,0.102732,0.349879
568,563.454,0.336675,nan,0.102719,0.349842
569,564.406,0.340251,nan,0.102718,0.349856
570,565.357,0.343887,nan,0.102711,0.349844
571,566.307,0.347527,8.63167e-05,0.102602,0.349701
572,567.257,0.351278,nan,0.102696,0.349814
573,568.205,0.355092,0,0.102713,0.349868
574,569.153,0.358961,0.00012207,0.102807,0.349984
575,570.101,0.36284,0.00012207,0.102703,0.349858
576,571.047,0.366829,0.000172633,0.102789,0.34995
577,571.992,0.370882,0.000211432,0.102786,0.349956
578,572.937,0.374941,0.000172633,0.102656,0.349754
579,573.881,0.379112,0.00012207,0.102669,0.349797
580,574.823,0.383399,0.00012207,0.102789,0.349998
581,575.765,0.38769,0.00012207,0.102779,0.349979
582,576.706,0.392041,0.000211432,0.10277,0.349959
583,577.646,0.396506,0.00012207,0.10288,0.350127
584,578.586,0.400976,0.00012207,0.102869,0.350105
585,579.524,0.405571,0.000172633,0.102774,0.350013
586,580.461,0.41022,0,0.102763,0.349992
587,581.397,0.414978,0,0.102954,0.35023
588,582.332,0.419751,0.00029901,0.102854,0.35011
589,583.266,0.424639,nan,0.102847,0.350113
590,584.199,0.429586,0.000244141,0.102836,0.35009
591,585.131,0.434647,0.000272958,0.102916,0.350187
592,586.062,0.439773,0.000272958,0.102926,0.350224
593,586.991,0.445017,0.000244141,0.102945,0.350299
594,587.92,0.450263,0.000211432,0.102922,0.350231
595,588.848,0.455627,0.00012207,0.102912,0.350223
596,589.774,0.461111,0,0.102905,0.350227
597,590.698,0.466713,0.000211432,0.102891,0.350199
598,591.622,0.472316,0.000172633,0.102875,0.350169
599,592.544,0.478147,nan,0.103084,0.350488
600,593.465,0.483988,0,0.103069,0.350465
601,594.384,0.489948,nan,0.103062,0.350474
602,595.304,0.495918,0.00012207,0.102868,0.350218
603,596.22,0.502107,0.000345267,0.103028,0.350407
604,597.136,0.508316,0.00029901,0.102845,0.350194
605,598.05,0.514742,0.000244141,0.103045,0.350496
606,598.963,0.52118,nan,0.103028,0.350469
607,599.873,0.527845,0.000172633,0.103224,0.350767
608,600.782,0.53453,nan,0.103041,0.350551
609,601.691,0.541325,nan,0.103021,0.350511
610,602.597,0.548239,0,0.103002,0.350481
611,603.502,0.555272,0,0.10299,0.350478
612,604.406,0.562425,0,0.102969,0.350435
613,605.306,0.569805,0,0.103158,0.350727
