total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
364,362.98,0.0755647,2.15792e-05,0.0840314,0.287746
365,363.974,0.0759596,3.73762e-05,0.08403,0.287741
366,364.969,0.0763551,nan,0.0840045,0.287703
367,365.964,0.0767574,0,0.0840045,0.287703
368,366.958,0.0771666,nan,0.0840295,0.28774
369,367.953,0.0775764,2.15792e-05,0.0840293,0.28774
370,368.947,0.0779861,3.05176e-05,0.0840291,0.287739
371,369.941,0.0784034,2.15792e-05,0.084029,0.287739
372,370.936,0.0788206,4.82525e-05,0.0840287,0.287739
373,371.93,0.0792453,2.15792e-05,0.0840301,0.287743
374,372.924,0.07967,3.05176e-05,0.0840287,0.287739
375,373.919,0.0800952,3.05176e-05,0.0840038,0.287703
376,374.913,0.0805274,3.05176e-05,0.0840037,0.287703
377,375.907,0.0809664,0,0.0840281,0.287738
378,376.901,0.0814059,2.15792e-05,0.084029,0.287742
379,377.895,0.0818461,3.05176e-05,0.0840034,0.287702
380,378.889,0.0822932,2.15792e-05,0.0840034,0.287702
381,379.883,0.082747,2.15792e-05,0.0840285,0.287741
382,380.877,0.0832015,nan,0.0840287,0.287742
383,381.87,0.083656,nan,0.0840271,0.287736
384,382.864,0.0841179,4.31584e-05,0.0840281,0.28774
385,383.858,0.0845805,2.15792e-05,0.0840028,0.287701
386,384.852,0.0850561,nan,0.0840518,0.287775
387,385.845,0.0855261,2.15792e-05,0.0840275,0.28774
388,386.839,0.086003,0,0.0840275,0.28774
389,387.832,0.0864867,3.05176e-05,0.0840509,0.287773
390,388.826,0.0869647,3.05176e-05,0.0840022,0.2877
391,389.819,0.0874558,nan,0.0840269,0.287738
392,390.812,0.0879481,2.15792e-05,0.0840032,0.287704
393,391.806,0.0884468,3.05176e-05,0.0840266,0.287738
394,392.799,0.0889465,3.05176e-05,0.084003,0.287703
395,393.792,0.0894526,0,0.084026,0.287736
396,394.785,0.0899598,0,0.0840015,0.287699
397,395.778,0.0904802,nan,0.0840488,0.28777
398,396.771,0.0909949,3.05176e-05,0.0840242,0.287732
399,397.764,0.0915233,nan,0.0840485,0.28777
400,398.757,0.0920454,0,0.084025,0.287735
401,399.75,0.0925812,4.31584e-05,0.0840478,0.287768
402,400.743,0.0931176,6.10352e-05,0.0840475,0.287768
403,401.735,0.0936553,3.05176e-05,0.0840017,0.287701
404,402.728,0.0942054,0,0.084047,0.287768
405,403.721,0.0947568,3.05176e-05,0.0840468,0.287767
406,404.713,0.0953087,nan,0.0840239,0.287734
407,405.705,0.0958744,3.05176e-05,0.0840475,0.287771
408,406.698,0.0964338,nan,0.0840233,0.287733
409,407.69,0.0970069,3.05176e-05,0.0840458,0.287766
410,408.682,0.0975811,6.10352e-05,0.0840232,0.287733
411,409.675,0.0981623,0,0.0840238,0.287736
412,410.667,0.0987503,nan,0.0840448,0.287764
413,411.659,0.0993326,nan,0.0840002,0.287699
414,412.651,0.0999287,3.05176e-05,0.0839999,0.287698
415,413.642,0.100538,4.31584e-05,0.0840453,0.287767
416,414.634,0.101143,0,0.0840228,0.287734
417,415.626,0.101753,4.31584e-05,0.0840227,0.287734
418,416.618,0.102371,nan,0.0840429,0.287761
419,417.609,0.102997,nan,0.0840426,0.287761
420,418.601,0.103624,3.05176e-05,0.0840208,0.287729
421,419.592,0.104264,0,0.0840443,0.287767
422,420.584,0.104904,3.05176e-05,0.0840439,0.287767
423,421.575,0.105545,0,0.0840413,0.287758
424,422.566,0.106201,4.31584e-05,0.0840421,0.287762
425,423.557,0.106857,nan,0.0840408,0.287758
426,424.548,0.107527,0,0.0840429,0.287765
427,425.539,0.108198,nan,0.0840424,0.287765
428,426.53,0.108868,3.05176e-05,0.0840396,0.287756
429,427.521,0.109554,nan,0.0840415,0.287763
430,428.511,0.110239,4.31584e-05,0.0840392,0.287755
431,429.502,0.110939,4.31584e-05,0.0840408,0.287761
432,430.493,0.11164,0,0.0840394,0.287757
433,431.483,0.112355,4.31584e-05,0.0840403,0.287762
434,432.473,0.11307,4.31584e-05,0.0840403,0.287761
435,433.464,0.113786,4.31584e-05,0.0840371,0.287752
436,434.454,0.114516,nan,0.0840369,0.287751
437,435.444,0.115261,nan,0.084039,0.28776
438,436.434,0.115992,nan,0.0839953,0.287691
439,437.424,0.116751,nan,0.0840379,0.287757
440,438.413,0.117511,nan,0.0840378,0.287758
441,439.403,0.118271,nan,0.0840373,0.287756
442,440.393,0.119046,3.05176e-05,0.084037,0.287756
443,441.382,0.119821,nan,0.0840365,0.287754
444,442.371,0.12061,0,0.0840361,0.287754
445,443.361,0.121401,0,0.0839935,0.287688
446,444.35,0.122206,nan,0.0839932,0.287688
447,445.339,0.123024,4.31584e-05,0.084035,0.287753
448,446.328,0.123844,nan,0.0840346,0.287752
449,447.317,0.124663,3.05176e-05,0.0840319,0.287744
450,448.305,0.125512,6.10352e-05,0.0840733,0.287809
451,449.294,0.126347,nan,0.0840333,0.28775
452,450.283,0.127197,nan,0.0840328,0.287749
453,451.271,0.128061,nan,0.0840324,0.287748
454,452.259,0.128939,nan,0.084073,0.287812
455,453.247,0.129804,0,0.0840314,0.287747
456,454.235,0.130698,nan,0.0840309,0.287746
457,455.223,0.131592,0,0.0840304,0.287745
458,456.211,0.132501,4.31584e-05,0.0840322,0.287752
459,457.199,0.13341,4.31584e-05,0.0840296,0.287744
460,458.186,0.134334,4.31584e-05,0.0840292,0.287743
461,459.173,0.135273,nan,0.084031,0.287751
462,460.161,0.136212,nan,0.0840282,0.287742
463,461.148,0.137165,6.10352e-05,0.0840281,0.287742
464,462.135,0.138134,8.63167e-05,0.0840293,0.287748
465,463.122,0.139103,0,0.0840268,0.28774
466,464.108,0.140086,nan,0.0840263,0.287739
467,465.095,0.141084,nan,0.0840278,0.287745
468,466.082,0.142083,6.10352e-05,0.0840252,0.287737
469,467.068,0.143096,6.10352e-05,0.0840247,0.287737
470,468.054,0.144124,6.10352e-05,0.0840262,0.287742
471,469.04,0.145152,0,0.0840236,0.287735
472,470.026,0.14621,0,0.0840255,0.287742
473,471.012,0.147267,0,0.0840611,0.287792
474,471.997,0.14834,nan,0.0840624,0.287799
