total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
128,127.61,0.028854,nan,0.124612,0.412237
129,128.609,0.0289488,nan,0.124628,0.412261
130,129.608,0.0290421,nan,0.124612,0.412238
131,130.607,0.0291371,nan,0.124612,0.412238
132,131.605,0.0292321,1.32145e-05,0.124612,0.412238
133,132.604,0.0293288,0,0.124628,0.41226
134,133.603,0.0294239,nan,0.124612,0.412238
135,134.601,0.0295208,0,0.124614,0.412243
136,135.6,0.0296176,7.62939e-06,0.124614,0.412243
137,136.599,0.0297145,nan,0.124612,0.412237
138,137.597,0.0298132,1.32145e-05,0.124614,0.412243
139,138.596,0.0299119,0,0.124614,0.412243
140,139.595,0.0300107,nan,0.124614,0.412243
141,140.593,0.0301094,nan,0.124612,0.412237
142,141.592,0.03021,nan,0.124612,0.412238
143,142.591,0.0303105,7.62939e-06,0.124614,0.412243
144,143.589,0.0304111,nan,0.124612,0.412238
145,144.588,0.0305135,nan,0.124618,0.412252
146,145.587,0.0306158,nan,0.124627,0.412259
147,146.585,0.0307183,nan,0.124627,0.412259
148,147.584,0.0308209,nan,0.124618,0.412252
149,148.582,0.030925,nan,0.124627,0.41226
150,149.581,0.0310277,nan,0.124612,0.412237
151,150.58,0.0311337,0,0.124627,0.41226
152,151.578,0.0312381,nan,0.124618,0.412251
153,152.577,0.0313441,nan,0.124627,0.412259
154,153.575,0.0314503,nan,0.124627,0.412259
155,154.574,0.0315566,nan,0.124618,0.412251
156,155.572,0.0316628,nan,0.124612,0.412236
157,156.571,0.0317709,nan,0.124612,0.412237
158,157.57,0.0318789,nan,0.124612,0.412236
159,158.568,0.0319888,1.07896e-05,0.124617,0.412251
160,159.567,0.0320987,nan,0.124617,0.412251
161,160.565,0.0322085,1.52588e-05,0.124617,0.412251
162,161.564,0.0323185,1.07896e-05,0.124612,0.412237
163,162.562,0.0324302,nan,0.124617,0.412251
164,163.561,0.032542,nan,0.124617,0.412251
165,164.559,0.0326537,nan,0.124613,0.412241
166,165.558,0.0327672,2.41263e-05,0.124626,0.412258
167,166.556,0.032881,2.41263e-05,0.124617,0.412251
168,167.554,0.0329946,0,0.124617,0.41225
169,168.553,0.0331082,1.86881e-05,0.124611,0.412236
170,169.551,0.0332237,1.07896e-05,0.124612,0.412236
171,170.55,0.0333409,0,0.124626,0.412258
172,171.548,0.0334565,0,0.124617,0.41225
173,172.547,0.0335739,1.86881e-05,0.124613,0.412241
174,173.545,0.0336912,0,0.124617,0.41225
175,174.543,0.0338103,nan,0.124626,0.412257
176,175.542,0.0339278,nan,0.124611,0.412235
177,176.54,0.0340487,nan,0.124626,0.412257
178,177.539,0.0341681,nan,0.124613,0.412241
179,178.537,0.0342892,nan,0.124613,0.412241
180,179.535,0.0344119,0,0.124627,0.412262
181,180.534,0.034533,nan,0.124625,0.412257
182,181.532,0.0346559,nan,0.124625,0.412257
183,182.53,0.034779,nan,0.124617,0.412249
184,183.529,0.0349038,0,0.124617,0.41225
185,184.527,0.0350285,nan,0.124625,0.412257
186,185.525,0.0351534,nan,0.124613,0.41224
187,186.524,0.03528,nan,0.124617,0.41225
188,187.522,0.0354067,nan,0.124617,0.41225
189,188.52,0.0355334,nan,0.124612,0.41224
190,189.518,0.0356617,nan,0.124625,0.412256
191,190.517,0.0357904,1.52588e-05,0.124612,0.41224
192,191.515,0.0359208,nan,0.124618,0.412254
193,192.513,0.0360512,nan,0.124618,0.412254
194,193.511,0.0361816,nan,0.124616,0.412249
195,194.51,0.036312,nan,0.124611,0.412235
196,195.508,0.0364461,nan,0.124618,0.412254
197,196.506,0.0365783,1.07896e-05,0.124616,0.412248
198,197.504,0.0367123,0,0.124625,0.412255
199,198.502,0.0368465,0,0.124616,0.412248
200,199.501,0.0369825,1.07896e-05,0.124616,0.412249
201,200.499,0.0371183,1.07896e-05,0.124624,0.412255
202,201.497,0.0372545,2.15792e-05,0.124612,0.412239
203,202.495,0.0373923,nan,0.124612,0.41224
204,203.493,0.0375302,nan,0.124611,0.412235
205,204.491,0.0376698,0,0.124616,0.412248
206,205.489,0.0378095,1.86881e-05,0.124612,0.41224
207,206.488,0.0379511,nan,0.124617,0.412253
208,207.486,0.0380926,nan,0.124617,0.412253
209,208.484,0.0382342,2.15792e-05,0.124616,0.412248
210,209.482,0.0383775,nan,0.124624,0.412255
211,210.48,0.038521,nan,0.124617,0.412252
212,211.478,0.0386663,0,0.124617,0.412252
213,212.476,0.0388116,nan,0.124617,0.412252
214,213.474,0.0389569,nan,0.124612,0.412239
215,214.472,0.0391056,1.07896e-05,0.124637,0.412274
216,215.47,0.0392512,nan,0.12461,0.412234
217,216.468,0.0394003,nan,0.124612,0.412239
218,217.466,0.0395493,nan,0.12461,0.412234
219,218.464,0.0397018,nan,0.124629,0.412266
220,219.462,0.039851,1.07896e-05,0.12461,0.412234
221,220.46,0.0400037,nan,0.124612,0.412239
222,221.458,0.0401565,nan,0.12461,0.412234
223,222.456,0.0403127,nan,0.124628,0.412266
224,223.454,0.0404657,0,0.124611,0.412238
225,224.451,0.0406221,nan,0.124616,0.412251
226,225.449,0.0407786,nan,0.124616,0.412251
227,226.447,0.0409351,nan,0.12461,0.412234
228,227.445,0.0410952,nan,0.12462,0.412259
229,228.443,0.0412551,nan,0.124636,0.412272
230,229.441,0.0414153,nan,0.124636,0.412272
231,230.439,0.0415758,nan,0.12462,0.412258
232,231.436,0.041736,nan,0.12461,0.412234
233,232.434,0.0418999,nan,0.124612,0.412242
234,233.432,0.0420638,nan,0.124611,0.412238
235,234.43,0.0422294,nan,0.124623,0.412252
236,235.428,0.0423953,nan,0.124616,0.41225
237,236.425,0.0425629,nan,0.124619,0.412257
238,237.423,0.0427306,nan,0.124619,0.412257
239,238.421,0.0428983,nan,0.124611,0.412237
240,239.418,0.0430696,nan,0.124619,0.412257
241,240.416,0.0432408,nan,0.124627,0.412263
242,241.414,0.0434123,0,0.124619,0.412257
243,242.412,0.0435837,1.52588e-05,0.124609,0.412233
244,243.409,0.0437588,1.07896e-05,0.124612,0.412241
245,244.407,0.0439339,nan,0.124615,0.412249
246,245.404,0.044109,nan,0.12461,0.412237
247,246.402,0.0442878,0,0.124619,0.412256
248,247.4,0.0444664,nan,0.124626,0.412262
249,248.397,0.0446454,0,0.124619,0.412256
250,249.395,0.0448243,nan,0.124612,0.41224
251,250.392,0.0450067,nan,0.124619,0.412256
252,251.39,0.0451893,1.52588e-05,0.124619,0.412256
253,252.387,0.0453719,0,0.124611,0.41224
254,253.385,0.0455581,nan,0.124618,0.412255
255,254.382,0.0457443,nan,0.124618,0.412255
256,255.38,0.0459306,nan,0.124618,0.412255
257,256.377,0.0461203,0,0.124633,0.412269
258,257.375,0.0463069,nan,0.124611,0.412239
259,258.372,0.0465003,2.6429e-05,0.124633,0.412268
260,259.37,0.0466906,2.15792e-05,0.124618,0.412254
261,260.367,0.0468843,2.15792e-05,0.124618,0.412254
262,261.364,0.047078,0,0.124618,0.412254
263,262.362,0.0472718,nan,0.124611,0.412239
264,263.359,0.0474691,2.15792e-05,0.124618,0.412254
265,264.356,0.0476666,1.52588e-05,0.124611,0.412238
266,265.354,0.0478675,2.6429e-05,0.124633,0.412267
267,266.351,0.0480653,nan,0.124611,0.412238
268,267.348,0.0482664,nan,0.12461,0.412238
269,268.346,0.048471,nan,0.124632,0.412266
270,269.343,0.0486759,nan,0.124632,0.412266
271,270.34,0.0488807,0,0.124632,0.412266
272,271.337,0.049086,nan,0.12461,0.412238
273,272.334,0.0492945,nan,0.124617,0.412254
274,273.332,0.0495032,0,0.12461,0.412237
275,274.329,0.0497152,1.52588e-05,0.124632,0.412265
276,275.326,0.0499275,nan,0.124634,0.412273
277,276.323,0.0501399,nan,0.124632,0.412265
278,277.32,0.0503526,nan,0.12461,0.412237
279,278.317,0.0505686,1.52588e-05,0.12461,0.412237
280,279.314,0.0507881,nan,0.124631,0.412264
281,280.311,0.0510079,nan,0.124633,0.412272
282,281.308,0.0512277,nan,0.124631,0.412264
283,282.305,0.0514477,0,0.124616,0.412252
284,283.302,0.0516713,2.15792e-05,0.124616,0.412252
285,284.299,0.0518949,nan,0.12461,0.412237
286,285.296,0.0521217,nan,0.12463,0.412263
287,286.293,0.0523493,nan,0.124616,0.412251
288,287.29,0.0525799,nan,0.124639,0.412285
289,288.287,0.0528075,nan,0.124616,0.41225
290,289.284,0.0530419,nan,0.124632,0.41227
291,290.281,0.0532732,nan,0.124609,0.412236
292,291.277,0.0535112,0,0.124638,0.412283
293,292.274,0.053746,1.52588e-05,0.12463,0.412262
294,293.271,0.0539844,0,0.124629,0.412261
295,294.268,0.0542231,1.52588e-05,0.124615,0.41225
296,295.265,0.0544652,0,0.124617,0.412257
297,296.261,0.0547074,2.15792e-05,0.124615,0.412249
298,297.258,0.0549529,nan,0.124631,0.412268
299,298.255,0.0551988,1.52588e-05,0.124629,0.41226
300,299.251,0.0554483,nan,0.124637,0.412281
301,300.248,0.0556946,nan,0.124608,0.412234
302,301.245,0.0559476,nan,0.12463,0.412267
303,302.241,0.0562009,0,0.124637,0.41228
304,303.238,0.0564545,nan,0.124617,0.412255
305,304.234,0.0567113,nan,0.12463,0.412267
306,305.231,0.0569686,nan,0.124616,0.412255
307,306.227,0.0572294,nan,0.124616,0.412255
308,307.224,0.0574902,2.15792e-05,0.124616,0.412254
309,308.22,0.0577544,nan,0.12463,0.412266
310,309.217,0.0580191,nan,0.124616,0.412254
311,310.213,0.058287,0,0.124636,0.412278
312,311.209,0.0585555,nan,0.124622,0.412267
313,312.206,0.0588239,nan,0.124607,0.412232
314,313.202,0.0590991,0,0.124635,0.412277
315,314.198,0.0593748,nan,0.124635,0.412278
316,315.195,0.0596505,2.15792e-05,0.124635,0.412278
317,316.191,0.0599265,nan,0.124615,0.412252
318,317.187,0.0602093,nan,0.124635,0.412277
319,318.183,0.0604921,nan,0.124648,0.412289
320,319.179,0.0607755,3.41197e-05,0.124634,0.412277
321,320.176,0.061059,1.52588e-05,0.124615,0.412251
322,321.172,0.0613492,0,0.124634,0.412276
323,322.168,0.0616398,2.15792e-05,0.124634,0.412276
324,323.164,0.0619307,nan,0.124614,0.41225
325,324.16,0.0622281,nan,0.124649,0.412294
326,325.156,0.0625227,0,0.124629,0.412268
327,326.152,0.0628208,nan,0.124627,0.412261
328,327.148,0.0631224,0,0.124633,0.412274
329,328.144,0.0634242,4.31584e-05,0.124627,0.41226
330,329.139,0.0637297,0,0.124629,0.412267
331,330.135,0.0640386,0,0.124645,0.412285
332,331.131,0.0643447,nan,0.124613,0.412248
333,332.127,0.0646575,4.31584e-05,0.124619,0.412262
334,333.123,0.0649705,3.73762e-05,0.124613,0.412247
335,334.118,0.0652902,0,0.124647,0.41229
336,335.114,0.0656072,3.73762e-05,0.124628,0.412265
337,336.11,0.0659276,2.15792e-05,0.124627,0.412265
338,337.105,0.0662517,0,0.124631,0.412271
339,338.101,0.0665792,nan,0.124648,0.412295
340,339.097,0.066907,2.15792e-05,0.124647,0.412295
341,340.092,0.0672354,2.15792e-05,0.124618,0.41226
342,341.088,0.0675701,nan,0.124647,0.412294
343,342.083,0.0679054,nan,0.124647,0.412293
344,343.079,0.0682413,nan,0.124618,0.412259
345,344.074,0.0685834,nan,0.124646,0.412293
346,345.069,0.0689261,nan,0.124646,0.412292
347,346.065,0.0692694,nan,0.124617,0.412258
348,347.06,0.069619,0,0.124645,0.412291
349,348.055,0.0699692,nan,0.124643,0.412284
350,349.051,0.07032,nan,0.124617,0.412257
351,350.046,0.0706776,2.15792e-05,0.124616,0.412256
352,351.041,0.0710352,nan,0.124616,0.412256
353,352.036,0.0713997,nan,0.124644,0.412289
354,353.031,0.0717648,nan,0.124644,0.412288
355,354.026,0.0721299,2.15792e-05,0.124644,0.412288
356,355.021,0.0724989,nan,0.124635,0.412284
357,356.016,0.0728748,nan,0.124655,0.412313
358,357.011,0.0732475,nan,0.124643,0.412286
359,358.006,0.0736274,2.15792e-05,0.124642,0.412286
360,359.001,0.0740074,2.15792e-05,0.124642,0.412285
361,359.996,0.074388,0,0.124615,0.412252
362,360.99,0.0747754,0,0.124614,0.412252
363,361.985,0.0751697,0,0.124641,0.412284
364,362.98,0.0755644,0,0.124653,0.412309
365,363.974,0.0759595,nan,0.124641,0.412285
366,364.969,0.0763549,nan,0.124613,0.41225
367,365.964,0.0767573,nan,0.124613,0.41225
368,366.958,0.0771664,0,0.124641,0.412283
369,367.953,0.0775762,nan,0.12464,0.412283
370,368.947,0.077986,0,0.124639,0.41228
371,369.941,0.0784032,nan,0.12464,0.412281
372,370.936,0.0788205,2.15792e-05,0.124639,0.412279
373,371.93,0.079245,nan,0.12465,0.412304
374,372.924,0.0796698,2.15792e-05,0.124639,0.41228
375,373.919,0.0800951,2.15792e-05,0.124615,0.412258
376,374.913,0.0805272,3.73762e-05,0.124615,0.412258
377,375.907,0.0809662,nan,0.124638,0.412278
378,376.901,0.0814057,2.15792e-05,0.124648,0.412301
379,377.895,0.081846,nan,0.124614,0.412256
380,378.889,0.082293,nan,0.124614,0.412258
381,379.883,0.0827468,2.15792e-05,0.124647,0.412299
382,380.877,0.0832013,nan,0.12465,0.41231
383,381.87,0.0836559,0,0.124636,0.412275
384,382.864,0.0841177,3.05176e-05,0.124646,0.412297
385,383.858,0.0845803,2.15792e-05,0.124612,0.412253
386,384.852,0.0850559,nan,0.124672,0.412328
387,385.845,0.0855258,nan,0.124648,0.412306
388,386.839,0.0860027,nan,0.124648,0.412306
389,387.832,0.0864864,0,0.12467,0.412325
390,388.826,0.0869645,nan,0.124611,0.412252
391,389.819,0.0874556,nan,0.124644,0.412292
392,390.812,0.0879479,0,0.124621,0.412273
393,391.806,0.0884465,nan,0.124646,0.412302
394,392.799,0.0889463,nan,0.12462,0.412272
395,393.792,0.0894523,nan,0.124642,0.412289
396,394.785,0.0899597,nan,0.12461,0.412248
397,395.778,0.0904799,nan,0.124666,0.412319
398,396.771,0.0909947,nan,0.124634,0.412276
399,397.764,0.0915229,nan,0.124669,0.412329
400,398.757,0.0920451,3.05176e-05,0.12464,0.412287
401,399.75,0.0925809,5.2858e-05,0.124665,0.412315
402,400.743,0.0931174,0,0.124664,0.412314
403,401.735,0.093655,4.31584e-05,0.124618,0.412267
404,402.728,0.0942051,4.31584e-05,0.124666,0.412324
405,403.721,0.0947565,0,0.124666,0.412323
406,404.713,0.0953084,nan,0.124641,0.412293
407,405.705,0.0958739,nan,0.124675,0.412344
408,406.698,0.0964335,nan,0.12464,0.412291
409,407.69,0.0970066,nan,0.124664,0.412319
410,408.682,0.0975808,3.05176e-05,0.12464,0.412291
411,409.675,0.0981619,nan,0.124649,0.412311
412,410.667,0.09875,nan,0.124662,0.412318
413,411.659,0.0993323,4.31584e-05,0.124614,0.412258
414,412.651,0.0999284,0,0.124613,0.412257
415,413.642,0.100538,nan,0.124671,0.412336
416,414.634,0.101142,nan,0.124646,0.412307
417,415.626,0.101753,nan,0.124646,0.412306
418,416.618,0.102371,nan,0.124659,0.41231
419,417.609,0.102997,nan,0.124659,0.412312
420,418.601,0.103623,nan,0.124637,0.412291
421,419.592,0.104263,0,0.124677,0.412351
422,420.584,0.104904,nan,0.124676,0.41235
423,421.575,0.105545,nan,0.124656,0.412306
424,422.566,0.1062,nan,0.124665,0.412327
425,423.557,0.106856,nan,0.124655,0.412305
426,424.548,0.107527,nan,0.124674,0.412345
427,425.539,0.108197,nan,0.124676,0.412354
428,426.53,0.108868,nan,0.124653,0.412302
429,427.521,0.109553,4.31584e-05,0.124671,0.412341
430,428.512,0.110239,0,0.124652,0.4123
431,429.502,0.110939,nan,0.12467,0.412338
432,430.493,0.111639,5.2858e-05,0.12466,0.412317
433,431.483,0.112354,0,0.124674,0.412356
434,432.473,0.11307,0,0.124674,0.412355
435,433.464,0.113785,nan,0.124648,0.412293
436,434.454,0.114515,nan,0.124648,0.412292
437,435.444,0.11526,4.31584e-05,0.124672,0.412354
438,436.434,0.115992,nan,0.124608,0.412257
439,437.424,0.11675,3.05176e-05,0.12467,0.412347
440,438.413,0.11751,nan,0.12467,0.412349
441,439.403,0.11827,nan,0.124668,0.412344
442,440.393,0.119045,5.2858e-05,0.124668,0.412346
443,441.382,0.11982,nan,0.124661,0.412321
444,442.371,0.12061,nan,0.124666,0.412339
445,443.361,0.121401,3.05176e-05,0.124604,0.412248
446,444.35,0.122206,3.05176e-05,0.124603,0.412247
447,445.339,0.123024,nan,0.124664,0.412338
448,446.328,0.123843,nan,0.124663,0.412336
449,447.317,0.124663,3.05176e-05,0.124644,0.412293
450,448.305,0.125511,6.10352e-05,0.124704,0.412383
451,449.294,0.126347,6.10352e-05,0.12466,0.412331
452,450.283,0.127196,nan,0.124659,0.412329
453,451.271,0.12806,4.31584e-05,0.124658,0.412327
454,452.259,0.128938,nan,0.124717,0.412415
455,453.247,0.129804,4.31584e-05,0.124656,0.412323
456,454.235,0.130698,0,0.124655,0.412322
457,455.223,0.131592,6.10352e-05,0.124654,0.41232
458,456.211,0.1325,4.31584e-05,0.124671,0.412358
459,457.199,0.13341,0,0.124653,0.412316
460,458.186,0.134334,nan,0.124652,0.412314
461,459.173,0.135272,nan,0.124674,0.412371
462,460.161,0.136211,0,0.124655,0.412329
463,461.148,0.137165,nan,0.124655,0.41233
464,462.135,0.138133,0,0.12467,0.412364
465,463.122,0.139102,nan,0.124652,0.412326
466,464.108,0.140085,nan,0.124651,0.412324
467,465.095,0.141083,6.10352e-05,0.124667,0.412357
468,466.082,0.142082,nan,0.124649,0.412319
469,467.068,0.143095,nan,0.124648,0.412317
470,468.054,0.144123,0,0.124663,0.41235
471,469.04,0.145152,nan,0.124646,0.412312
472,470.026,0.146209,nan,0.124667,0.412366
473,471.012,0.147266,nan,0.124694,0.412374
474,471.997,0.148339,nan,0.124714,0.412424
475,472.983,0.149412,nan,0.124691,0.412368
476,473.968,0.150514,nan,0.124711,0.412418
477,474.953,0.151617,0,0.12471,0.412416
478,475.938,0.152722,nan,0.124638,0.412298
479,476.923,0.153853,4.31584e-05,0.124686,0.412357
480,477.907,0.155001,4.31584e-05,0.124657,0.412348
481,478.892,0.156147,7.47525e-05,0.124682,0.412352
482,479.876,0.157311,0,0.124648,0.412322
483,480.86,0.158501,6.10352e-05,0.124707,0.412421
484,481.844,0.159693,6.10352e-05,0.124705,0.412418
485,482.828,0.160887,nan,0.124644,0.412313
486,483.811,0.162108,nan,0.12468,0.412357
487,484.794,0.163359,nan,0.1247,0.412408
488,485.778,0.164596,nan,0.124677,0.412351
489,486.76,0.165863,6.10352e-05,0.124696,0.412401
490,487.743,0.167144,nan,0.124694,0.412397
491,488.726,0.168426,6.10352e-05,0.124692,0.412393
492,489.708,0.169737,4.31584e-05,0.124696,0.41241
493,490.69,0.171048,4.31584e-05,0.124689,0.412386
494,491.672,0.172389,0,0.124708,0.412438
495,492.654,0.17373,0,0.124685,0.412379
496,493.636,0.175101,6.10352e-05,0.124694,0.412415
497,494.617,0.176472,nan,0.124681,0.412372
498,495.598,0.177873,0,0.12468,0.412373
499,496.579,0.179287,8.63167e-05,0.124729,0.412441
500,497.56,0.180718,0,0.124726,0.412437
501,498.54,0.182164,6.10352e-05,0.124684,0.412394
502,499.521,0.183625,6.10352e-05,0.124682,0.412391
503,500.5,0.185114,6.10352e-05,0.124709,0.412449
504,501.48,0.186605,8.63167e-05,0.124677,0.412382
505,502.46,0.188124,0,0.124704,0.412439
506,503.439,0.189672,8.63167e-05,0.124763,0.41249
507,504.418,0.191221,0,0.124761,0.412485
508,505.397,0.192801,0,0.124768,0.412513
509,506.375,0.194383,nan,0.124696,0.412426
510,507.354,0.195992,nan,0.124702,0.412453
511,508.332,0.197629,8.63167e-05,0.124759,0.412496
512,509.309,0.19927,0,0.124697,0.412442
513,510.287,0.200939,0,0.124694,0.412437
514,511.264,0.202635,6.10352e-05,0.12475,0.41248
515,512.241,0.204337,8.63167e-05,0.124689,0.412426
516,513.217,0.206092,nan,0.124782,0.412565
517,514.194,0.207823,0,0.124683,0.412415
518,515.17,0.209609,8.63167e-05,0.124766,0.412521
519,516.146,0.2114,0.000105716,0.124678,0.412408
520,517.121,0.213244,nan,0.12477,0.412544
521,518.096,0.215092,nan,0.124767,0.412538
522,519.071,0.21694,0,0.124763,0.412531
523,520.045,0.218847,nan,0.12476,0.412524
524,521.019,0.220755,0,0.124756,0.412517
525,521.993,0.222692,8.63167e-05,0.124752,0.41251
526,522.967,0.224659,nan,0.124749,0.412503
527,523.94,0.226656,0.000105716,0.124745,0.412496
528,524.912,0.228681,0,0.124778,0.412581
529,525.885,0.230709,8.63167e-05,0.124738,0.412486
530,526.857,0.232794,6.10352e-05,0.124771,0.41257
531,527.828,0.234881,8.63167e-05,0.12474,0.412501
532,528.8,0.237023,0,0.124852,0.412684
533,529.771,0.239169,nan,0.124821,0.41262
534,530.741,0.241345,nan,0.124808,0.412582
