total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
98,97.6457,0.0262397,1.07896e-05,0.108315,0.365796
99,98.6446,0.0263208,0,0.108308,0.365786
100,99.6435,0.0264027,nan,0.108308,0.365786
101,100.642,0.0264847,7.62939e-06,0.108308,0.365786
102,101.641,0.0265666,1.52588e-05,0.108308,0.365785
103,102.64,0.0266505,nan,0.108309,0.365789
104,103.639,0.0267342,0,0.108317,0.365802
105,104.638,0.0268171,1.07896e-05,0.108315,0.365796
106,105.637,0.0269018,nan,0.108317,0.365802
107,106.636,0.0269857,7.62939e-06,0.108308,0.365787
108,107.634,0.0270704,nan,0.108315,0.365796
109,108.633,0.0271552,1.32145e-05,0.108308,0.365785
110,109.632,0.0272409,0,0.108308,0.365785
111,110.631,0.0273266,0,0.108308,0.365785
112,111.63,0.0274141,nan,0.10831,0.365793
113,112.629,0.0275007,nan,0.108315,0.365796
114,113.628,0.0275874,7.62939e-06,0.108308,0.365785
115,114.626,0.0276749,nan,0.108308,0.365785
116,115.625,0.0277642,1.32145e-05,0.108317,0.365802
117,116.624,0.0278519,7.62939e-06,0.108308,0.365786
118,117.623,0.0279413,1.32145e-05,0.108308,0.365788
119,118.622,0.0280307,1.32145e-05,0.108308,0.365788
120,119.62,0.0281201,1.52588e-05,0.108308,0.365786
121,120.619,0.0282112,nan,0.108322,0.365806
122,121.618,0.0283008,1.07896e-05,0.108308,0.365785
123,122.617,0.028392,1.52588e-05,0.108308,0.365786
124,123.615,0.0284833,7.62939e-06,0.108308,0.365785
125,124.614,0.0285764,nan,0.108312,0.365796
126,125.613,0.0286677,nan,0.108308,0.365785
127,126.612,0.0287608,nan,0.108308,0.365786
128,127.61,0.028854,0,0.108308,0.365785
129,128.609,0.0289488,nan,0.108321,0.365806
130,129.608,0.0290421,nan,0.108308,0.365786
131,130.607,0.0291371,nan,0.108308,0.365786
132,131.605,0.0292321,7.62939e-06,0.108308,0.365785
133,132.604,0.0293288,1.52588e-05,0.108321,0.365806
134,133.603,0.0294239,nan,0.108308,0.365785
135,134.601,0.0295208,1.07896e-05,0.108308,0.365788
136,135.6,0.0296176,1.52588e-05,0.108308,0.365788
137,136.599,0.0297145,1.07896e-05,0.108308,0.365785
138,137.597,0.0298132,nan,0.108308,0.365788
139,138.596,0.0299119,1.07896e-05,0.108308,0.365788
140,139.595,0.0300107,1.32145e-05,0.108308,0.365788
141,140.593,0.0301094,0,0.108307,0.365785
142,141.592,0.03021,nan,0.108308,0.365785
143,142.591,0.0303106,0,0.108308,0.365788
144,143.589,0.0304111,nan,0.108308,0.365785
145,144.588,0.0305136,1.70598e-05,0.108311,0.365795
146,145.587,0.0306159,1.32145e-05,0.108321,0.365805
147,146.585,0.0307183,1.86881e-05,0.108321,0.365805
148,147.584,0.0308209,7.62939e-06,0.108311,0.365795
149,148.582,0.0309251,nan,0.108321,0.365805
150,149.581,0.0310277,1.52588e-05,0.108307,0.365785
151,150.58,0.0311337,1.32145e-05,0.108321,0.365805
152,151.578,0.0312381,1.07896e-05,0.108311,0.365795
153,152.577,0.0313441,nan,0.10832,0.365805
154,153.575,0.0314503,nan,0.10832,0.365805
155,154.574,0.0315566,nan,0.108311,0.365795
156,155.572,0.0316628,1.07896e-05,0.108307,0.365784
157,156.571,0.0317709,nan,0.108307,0.365785
158,157.57,0.0318789,1.52588e-05,0.108307,0.365784
159,158.568,0.0319888,nan,0.108311,0.365795
160,159.567,0.0320987,nan,0.108311,0.365795
161,160.565,0.0322086,1.07896e-05,0.108311,0.365795
162,161.564,0.0323185,2.15792e-05,0.108307,0.365785
163,162.562,0.0324302,nan,0.108311,0.365795
164,163.561,0.032542,0,0.108311,0.365795
165,164.559,0.0326538,nan,0.108308,0.365787
166,165.558,0.0327672,1.07896e-05,0.10832,0.365804
167,166.556,0.032881,0,0.108311,0.365795
168,167.554,0.0329946,nan,0.108311,0.365794
169,168.553,0.0331082,nan,0.108307,0.365784
170,169.551,0.0332237,nan,0.108307,0.365784
171,170.55,0.0333409,nan,0.10832,0.365803
172,171.548,0.0334565,1.07896e-05,0.108311,0.365794
173,172.547,0.0335739,nan,0.108308,0.365787
174,173.545,0.0336912,0,0.108311,0.365794
175,174.543,0.0338103,0,0.10832,0.365803
176,175.542,0.0339278,1.07896e-05,0.108307,0.365784
177,176.54,0.0340487,nan,0.10832,0.365803
178,177.539,0.0341681,nan,0.108307,0.365786
179,178.537,0.0342892,nan,0.108308,0.365787
180,179.535,0.0344119,0,0.10832,0.365806
181,180.534,0.034533,1.86881e-05,0.108319,0.365803
182,181.532,0.0346559,1.07896e-05,0.108319,0.365803
183,182.53,0.034779,0,0.10831,0.365793
184,183.529,0.0349038,1.52588e-05,0.10831,0.365794
185,184.527,0.0350285,nan,0.108319,0.365803
186,185.525,0.0351534,1.52588e-05,0.108307,0.365786
187,186.524,0.0352801,nan,0.10831,0.365794
188,187.522,0.0354067,nan,0.10831,0.365794
189,188.52,0.0355334,nan,0.108307,0.365786
190,189.518,0.0356618,1.52588e-05,0.108319,0.365802
191,190.517,0.0357904,0,0.108307,0.365786
192,191.515,0.0359208,2.15792e-05,0.108311,0.365796
193,192.513,0.0360512,1.07896e-05,0.108311,0.365796
194,193.511,0.0361816,1.86881e-05,0.10831,0.365793
195,194.51,0.036312,0,0.108307,0.365783
196,195.508,0.0364461,1.52588e-05,0.108311,0.365796
197,196.506,0.0365783,1.52588e-05,0.10831,0.365793
198,197.504,0.0367123,1.52588e-05,0.108319,0.365802
199,198.502,0.0368465,0,0.10831,0.365793
200,199.501,0.0369825,0,0.10831,0.365793
201,200.499,0.0371183,1.86881e-05,0.108318,0.365801
202,201.497,0.0372545,nan,0.108307,0.365786
203,202.495,0.0373923,nan,0.108307,0.365786
204,203.493,0.0375302,0,0.108306,0.365783
205,204.491,0.0376698,nan,0.10831,0.365792
206,205.489,0.0378096,nan,0.108307,0.365786
207,206.488,0.0379511,nan,0.10831,0.365795
208,207.486,0.0380927,nan,0.10831,0.365795
209,208.484,0.0382342,1.07896e-05,0.10831,0.365792
210,209.482,0.0383775,nan,0.108318,0.365801
211,210.48,0.0385211,0,0.10831,0.365795
212,211.478,0.0386663,1.52588e-05,0.10831,0.365795
213,212.476,0.0388116,nan,0.10831,0.365794
214,213.474,0.0389569,1.07896e-05,0.108307,0.365785
215,214.472,0.0391056,1.52588e-05,0.10833,0.365818
216,215.47,0.0392512,1.86881e-05,0.108306,0.365783
217,216.468,0.0394002,1.07896e-05,0.108307,0.365785
218,217.466,0.0395493,nan,0.108306,0.365782
219,218.464,0.0397018,nan,0.108321,0.365809
220,219.462,0.039851,nan,0.108306,0.365782
221,220.46,0.0400037,1.52588e-05,0.108307,0.365785
222,221.458,0.0401565,1.07896e-05,0.108306,0.365783
223,222.456,0.0403127,1.86881e-05,0.108321,0.365809
224,223.454,0.0404657,0,0.108307,0.365785
225,224.451,0.0406221,nan,0.10831,0.365794
226,225.449,0.0407786,1.52588e-05,0.10831,0.365793
227,226.447,0.0409351,nan,0.108306,0.365782
228,227.445,0.0410952,2.41263e-05,0.108312,0.3658
229,228.443,0.0412551,1.86881e-05,0.108329,0.365817
230,229.441,0.0414153,0,0.108329,0.365817
231,230.439,0.0415758,1.86881e-05,0.108312,0.3658
232,231.436,0.041736,nan,0.108306,0.365782
233,232.434,0.0418999,nan,0.108307,0.365786
234,233.432,0.0420638,0,0.108306,0.365784
235,234.43,0.0422294,nan,0.108317,0.365799
236,235.428,0.0423953,3.05176e-05,0.108309,0.365793
237,236.425,0.042563,1.52588e-05,0.108312,0.365799
238,237.423,0.0427306,nan,0.108312,0.365799
239,238.421,0.0428983,nan,0.108306,0.365784
240,239.418,0.0430696,1.07896e-05,0.108312,0.365799
241,240.416,0.0432408,nan,0.10832,0.365807
242,241.414,0.0434123,1.07896e-05,0.108312,0.365799
243,242.412,0.0435837,1.07896e-05,0.108305,0.365781
244,243.409,0.0437588,nan,0.108306,0.365786
245,244.407,0.0439339,1.52588e-05,0.108309,0.365792
246,245.404,0.044109,0,0.108306,0.365783
247,246.402,0.0442878,2.15792e-05,0.108311,0.365798
248,247.4,0.0444664,1.52588e-05,0.108319,0.365806
249,248.397,0.0446454,2.6429e-05,0.108311,0.365798
250,249.395,0.0448243,0,0.108306,0.365785
251,250.392,0.0450068,2.6429e-05,0.108311,0.365798
252,251.39,0.0451893,nan,0.108311,0.365798
253,252.387,0.0453719,1.52588e-05,0.108306,0.365785
254,253.385,0.0455581,1.52588e-05,0.108311,0.365798
255,254.382,0.0457444,3.41197e-05,0.108311,0.365797
256,255.38,0.0459306,nan,0.108311,0.365797
257,256.377,0.0461203,1.52588e-05,0.108327,0.365814
258,257.375,0.0463069,2.15792e-05,0.108306,0.365784
259,258.372,0.0465003,2.6429e-05,0.108326,0.365814
260,259.37,0.0466906,nan,0.108311,0.365797
261,260.367,0.0468843,2.6429e-05,0.108311,0.365797
262,261.364,0.047078,nan,0.108311,0.365797
263,262.362,0.0472718,nan,0.108306,0.365784
264,263.359,0.0474692,nan,0.108311,0.365796
265,264.356,0.0476667,2.6429e-05,0.108306,0.365784
266,265.354,0.0478675,nan,0.108326,0.365813
267,266.351,0.0480653,1.52588e-05,0.108305,0.365783
268,267.348,0.0482664,1.52588e-05,0.108305,0.365783
269,268.346,0.048471,1.52588e-05,0.108326,0.365812
270,269.343,0.0486759,0,0.108326,0.365812
271,270.34,0.0488808,1.52588e-05,0.108325,0.365812
272,271.337,0.049086,1.52588e-05,0.108305,0.365783
273,272.334,0.0492946,nan,0.10831,0.365796
274,273.332,0.0495032,2.15792e-05,0.108305,0.365783
275,274.329,0.0497152,1.52588e-05,0.108325,0.365811
276,275.326,0.0499276,0,0.108326,0.365815
277,276.323,0.0501399,0,0.108325,0.365811
278,277.32,0.0503526,nan,0.108305,0.365783
279,278.317,0.0505686,2.6429e-05,0.108305,0.365782
280,279.314,0.0507881,2.15792e-05,0.108325,0.36581
281,280.311,0.0510079,0,0.108325,0.365814
282,281.308,0.0512277,2.15792e-05,0.108324,0.36581
283,282.305,0.0514478,0,0.10831,0.365795
284,283.302,0.0516713,0,0.10831,0.365795
285,284.299,0.0518949,nan,0.108305,0.365783
286,285.296,0.0521218,2.15792e-05,0.108324,0.365809
287,286.293,0.0523493,1.52588e-05,0.108309,0.365794
288,287.29,0.0525799,0,0.10833,0.365825
289,288.287,0.0528075,nan,0.108309,0.365793
290,289.284,0.0530419,0,0.108325,0.365812
291,290.281,0.0532732,1.52588e-05,0.108304,0.365782
292,291.277,0.0535112,2.15792e-05,0.108329,0.365824
293,292.274,0.053746,1.52588e-05,0.108323,0.365808
294,293.271,0.0539844,2.15792e-05,0.108323,0.365808
295,294.268,0.0542231,1.52588e-05,0.108309,0.365793
296,295.265,0.0544653,nan,0.10831,0.365797
297,296.261,0.0547074,1.52588e-05,0.108309,0.365793
298,297.258,0.054953,2.15792e-05,0.108324,0.365811
299,298.255,0.0551988,0,0.108323,0.365807
300,299.251,0.0554484,3.05176e-05,0.108328,0.365822
301,300.248,0.0556946,0,0.108304,0.365781
302,301.245,0.0559476,2.6429e-05,0.108323,0.36581
303,302.241,0.0562009,1.52588e-05,0.108328,0.365821
304,303.238,0.0564546,nan,0.108309,0.365795
305,304.234,0.0567113,1.52588e-05,0.108323,0.36581
306,305.231,0.0569686,1.52588e-05,0.108309,0.365795
307,306.227,0.0572294,3.05176e-05,0.108309,0.365795
308,307.224,0.0574902,nan,0.108309,0.365795
309,308.22,0.0577544,nan,0.108323,0.365809
310,309.217,0.0580192,nan,0.108309,0.365795
311,310.213,0.0582871,nan,0.108327,0.365819
312,311.209,0.0585556,3.05176e-05,0.108313,0.365805
313,312.206,0.0588239,2.15792e-05,0.108303,0.365779
314,313.202,0.0590992,0,0.108326,0.365819
315,314.198,0.0593748,3.05176e-05,0.108326,0.365819
316,315.195,0.0596505,0,0.108326,0.365819
317,316.191,0.0599265,0,0.108308,0.365793
318,317.187,0.0602093,nan,0.108326,0.365819
319,318.183,0.0604921,1.52588e-05,0.10834,0.365833
320,319.179,0.0607755,3.73762e-05,0.108326,0.365818
321,320.176,0.061059,0,0.108308,0.365792
322,321.172,0.0613492,2.15792e-05,0.108326,0.365818
323,322.168,0.0616398,3.41197e-05,0.108325,0.365818
324,323.164,0.0619307,nan,0.108307,0.365792
325,324.16,0.0622281,3.05176e-05,0.108339,0.365835
326,325.156,0.0625228,nan,0.108321,0.365809
327,326.152,0.0628208,0,0.10832,0.365805
328,327.148,0.0631225,3.73762e-05,0.108325,0.365816
329,328.144,0.0634243,0,0.10832,0.365805
330,329.139,0.0637297,nan,0.108321,0.365808
331,330.135,0.0640386,nan,0.108338,0.365829
332,331.131,0.0643447,nan,0.108307,0.36579
333,332.127,0.0646576,nan,0.108311,0.365802
334,333.123,0.0649705,3.73762e-05,0.108306,0.36579
335,334.118,0.0652903,0,0.108338,0.365832
336,335.114,0.0656073,3.05176e-05,0.10832,0.365807
337,336.11,0.0659277,2.15792e-05,0.10832,0.365806
338,337.105,0.0662517,nan,0.108323,0.365814
339,338.101,0.0665792,nan,0.108338,0.365834
340,339.097,0.0669071,3.05176e-05,0.108337,0.365833
341,340.092,0.0672355,nan,0.10831,0.3658
342,341.088,0.0675702,3.73762e-05,0.108337,0.365832
343,342.083,0.0679054,2.15792e-05,0.108337,0.365832
344,343.079,0.0682413,2.15792e-05,0.10831,0.365799
345,344.074,0.0685834,2.15792e-05,0.108337,0.365832
346,345.069,0.0689262,nan,0.108336,0.365831
347,346.065,0.0692695,nan,0.108309,0.365799
348,347.06,0.0696191,3.05176e-05,0.108336,0.36583
349,348.055,0.0699693,nan,0.108335,0.365826
350,349.051,0.07032,0,0.108309,0.365798
351,350.046,0.0706777,nan,0.108309,0.365797
352,351.041,0.0710353,nan,0.108309,0.365797
353,352.036,0.0713998,3.73762e-05,0.108335,0.365829
354,353.031,0.0717648,3.05176e-05,0.108335,0.365829
355,354.026,0.0721299,3.73762e-05,0.108335,0.365828
356,355.021,0.072499,2.15792e-05,0.108325,0.365823
357,356.016,0.0728749,3.73762e-05,0.108342,0.365849
358,357.011,0.0732475,3.73762e-05,0.108334,0.365827
359,358.006,0.0736275,0,0.108334,0.365826
360,359.001,0.0740075,3.73762e-05,0.108334,0.365826
361,359.996,0.074388,2.15792e-05,0.108307,0.365794
362,360.99,0.0747755,nan,0.108307,0.365794
363,361.985,0.0751698,nan,0.108333,0.365825
364,362.98,0.0755645,2.15792e-05,0.108341,0.365846
365,363.974,0.0759595,nan,0.108333,0.365826
366,364.969,0.076355,nan,0.108307,0.365793
367,365.964,0.0767573,nan,0.108306,0.365792
368,366.958,0.0771665,3.05176e-05,0.108332,0.365824
369,367.953,0.0775763,nan,0.108332,0.365824
370,368.947,0.077986,4.31584e-05,0.108331,0.365822
371,369.941,0.0784033,3.73762e-05,0.108331,0.365823
372,370.936,0.0788205,6.10352e-05,0.108331,0.365821
373,371.93,0.0792451,nan,0.108339,0.365842
374,372.924,0.0796699,3.05176e-05,0.108331,0.365822
375,373.919,0.0800951,3.73762e-05,0.108307,0.365796
376,374.913,0.0805273,4.82525e-05,0.108306,0.365795
377,375.907,0.0809663,4.82525e-05,0.10833,0.36582
378,376.901,0.0814058,nan,0.108337,0.365839
379,377.895,0.081846,0,0.108306,0.365794
380,378.889,0.0822931,4.82525e-05,0.108306,0.365795
381,379.883,0.0827469,4.82525e-05,0.108336,0.365837
382,380.877,0.0832014,2.15792e-05,0.108338,0.365843
383,381.87,0.0836559,nan,0.108328,0.365818
384,382.864,0.0841178,3.05176e-05,0.108336,0.365836
385,383.858,0.0845804,5.2858e-05,0.108305,0.365792
386,384.852,0.085056,2.15792e-05,0.10836,0.365865
387,385.845,0.0855259,3.73762e-05,0.108336,0.36584
388,386.839,0.0860028,nan,0.108336,0.365839
389,387.832,0.0864865,nan,0.108358,0.365863
390,388.826,0.0869646,nan,0.108304,0.365791
391,389.819,0.0874557,2.15792e-05,0.108334,0.365832
392,390.812,0.087948,nan,0.108311,0.365808
393,391.806,0.0884466,0,0.108334,0.365836
394,392.799,0.0889464,nan,0.10831,0.365807
395,393.792,0.0894524,4.31584e-05,0.108332,0.36583
396,394.785,0.0899597,4.31584e-05,0.108302,0.365788
397,395.778,0.09048,4.31584e-05,0.108355,0.365858
398,396.771,0.0909947,5.2858e-05,0.108325,0.365815
399,397.764,0.091523,5.2858e-05,0.108356,0.365863
