total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
3404,3191.97,15.7028,0.246435,2581.76,13.3978
3405,3192.92,15.7065,0.251733,2582.61,13.9284
3406,3193.88,15.7093,0.259288,2583.52,14.4914
3407,3194.86,15.7112,0.268993,2584.48,15.2315
3408,3195.83,15.7136,0.280136,2585.41,15.6525
3409,3196.84,15.7123,0.295071,2586.56,16.4621
3410,3197.91,15.7077,0.31401,2587.89,17.5499
3411,3198.98,15.7022,0.335915,2589.29,19.0394
3412,3200.11,15.6926,0.361555,2590.92,20.6277
3413,3201.33,15.6762,0.390195,2592.93,22.1472
3414,3202.61,15.6552,0.421839,2595.22,24.1247
3415,3204,15.6268,0.455577,2597.93,26.1056
3416,3205.48,15.5909,0.489608,2601.07,28.0891
3417,3207.07,15.5472,0.524675,2604.67,30.1247
3418,3208.76,15.4965,0.557062,2608.67,32.0702
3419,3210.58,15.4358,0.581782,2613.24,33.5857
3420,3212.47,15.37,0.601854,2618.1,34.7275
3421,3214.47,15.2959,0.614462,2623.45,35.5176
3422,3216.47,15.2216,0.615913,2628.8,35.6581
3423,3218.4,15.1523,0.608297,2633.86,35.2562
3424,3220.33,15.0837,0.59049,2638.88,34.3001
3425,3222.26,15.0151,0.564544,2643.9,32.7643
3426,3223.95,14.9635,0.535797,2647.93,31.1609
3427,3225.63,14.9138,0.501387,2651.85,29.2575
3428,3227.17,14.8736,0.465795,2655.22,27.157
3429,3228.57,14.8436,0.432096,2658,25.2785
3430,3229.92,14.8182,0.398438,2660.51,23.3559
3431,3231.16,14.8003,0.36573,2662.57,21.5407
3432,3232.32,14.7882,0.337162,2664.31,19.7737
3433,3233.44,14.7794,0.310786,2665.85,18.2346
3434,3234.5,14.7753,0.286757,2667.11,16.8523
3435,3235.5,14.775,0.265481,2668.16,15.5563
3436,3236.5,14.7749,0.245162,2669.19,14.3701
3437,3237.45,14.779,0.228006,2669.97,13.6748
3438,3238.37,14.7847,0.212379,2670.66,12.6293
3439,3239.26,14.793,0.19941,2671.2,11.9583
3440,3240.15,14.8012,0.186889,2671.74,10.9087
3441,3241.01,14.8112,0.176431,2672.18,10.4163
3442,3241.88,14.8213,0.165221,2672.61,9.84886
3443,3242.74,14.8312,0.155074,2673.05,9.13783
3444,3243.58,14.8429,0.145845,2673.39,8.18535
3445,3244.41,14.8558,0.138713,2673.66,8.21584
3446,3245.23,14.869,0.131252,2673.91,7.93725
3447,3246.05,14.8825,0.124756,2674.15,7.71362
3448,3246.86,14.8964,0.118289,2674.36,7.2111
3449,3247.66,14.9109,0.113617,2674.54,7.14143
3450,3248.47,14.9251,0.106691,2674.73,6.74537
3451,3249.27,14.9403,0.101713,2674.87,6.04152
3452,3250.06,14.9556,0.0981239,2675.01,5.95819
3453,3250.86,14.9705,0.0956034,2675.17,5.19615
3454,3251.65,14.9859,0.090773,2675.29,5.47723
3455,3252.44,15.0018,0.087782,2675.39,5.33854
3456,3253.22,15.0178,0.0844148,2675.5,4.84768
3457,3254.01,15.0334,0.0824024,2675.62,5.04975
3458,3254.8,15.0493,0.0798635,2675.72,4.63681
3459,3255.58,15.0655,0.078125,2675.82,5.19615
3460,3256.35,15.082,0.0761468,2675.89,4.24264
3461,3257.13,15.0986,0.0750366,2675.96,4
3462,3257.91,15.1152,0.0721335,2676.03,4.30116
3463,3258.68,15.1317,0.0720277,2676.11,4.74342
3464,3259.45,15.1487,0.0713893,2676.16,4.52769
3465,3260.23,15.1652,0.0683315,2676.24,3.74166
3466,3261,15.182,0.0687766,2676.31,4.12311
3467,3261.78,15.1988,0.0695488,2676.37,4.30116
3468,3262.55,15.2155,0.068443,2676.44,3.74166
3469,3263.33,15.2322,0.0683315,2676.52,3.937
3470,3264.1,15.249,0.0688875,2676.59,3.937
3471,3264.87,15.266,0.0681078,2676.65,4.12311
3472,3265.64,15.2828,0.0687766,2676.73,4.30116
3473,3266.41,15.2999,0.0697679,2676.79,4
3474,3267.18,15.317,0.0697679,2676.84,3.53553
3475,3267.95,15.334,0.069439,2676.91,4.1833
3476,3268.72,15.3511,0.0691086,2676.97,4.12311
3477,3269.5,15.3675,0.0698771,2677.07,4.06202
3478,3270.27,15.3844,0.0718155,2677.15,3.937
3479,3271.04,15.4014,0.0718155,2677.21,3.87298
3480,3271.81,15.4186,0.074731,2677.28,4.06202
3481,3272.58,15.4356,0.073703,2677.35,4
3482,3273.35,15.4525,0.0754422,2677.43,4.30116
3483,3274.13,15.4692,0.0760466,2677.53,4.30116
3484,3274.9,15.4859,0.0783201,2677.61,4.47214
3485,3275.66,15.5036,0.0783201,2677.65,4.79583
3486,3276.44,15.5201,0.0793844,2677.76,4.52769
