total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
2126,1913.02,15.7731,0.357715,1241.43,12.3339
2127,1914,15.775,0.363848,1242.41,12.4449
2128,1915.05,15.7708,0.36992,1243.61,12.6984
2129,1916.09,15.7683,0.372407,1244.74,12.772
2130,1917.15,15.7636,0.373205,1245.95,12.7916
2131,1918.21,15.7594,0.371094,1247.14,12.659
2132,1919.24,15.7573,0.366314,1248.24,12.535
2133,1920.24,15.7573,0.360773,1249.28,12.2678
2134,1921.26,15.7556,0.351953,1250.38,12.0052
2135,1922.25,15.7562,0.342059,1251.4,11.6297
2136,1923.22,15.7583,0.329911,1252.36,11.1355
2137,1924.11,15.7667,0.320217,1253.1,10.8282
2138,1925.06,15.7704,0.305088,1254.01,10.2956
2139,1925.91,15.7816,0.296335,1254.66,10.1181
2140,1926.78,15.7912,0.283788,1255.37,9.58514
2141,1927.64,15.8012,0.272123,1256.05,9.32068
2142,1928.46,15.8149,0.262998,1256.63,8.8105
2143,1929.26,15.8298,0.257842,1257.16,8.77496
2144,1930.06,15.8443,0.252097,1257.7,8.58778
2145,1930.86,15.8592,0.249358,1258.23,8.55132
