total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
1557,1347.6,15.5079,0.138823,652.95,3.55317
1558,1348.12,15.5434,0.136384,653.086,3.54877
1559,1348.64,15.5796,0.135034,653.207,3.4187
1560,1349.14,15.6164,0.135598,653.31,3.49553
1561,1349.65,15.6529,0.1339,653.424,3.49106
1562,1350.16,15.6888,0.135486,653.556,3.49106
1563,1350.66,15.7256,0.137442,653.665,3.53995
1564,1351.17,15.7622,0.139317,653.784,3.53995
1565,1351.67,15.799,0.141383,653.896,3.62715
1566,1352.18,15.8355,0.146575,654.02,3.76663
1567,1352.69,15.872,0.150986,654.141,3.80789
1568,1353.22,15.9067,0.155123,654.313,3.98042
1569,1353.76,15.9409,0.165359,654.504,4.21307
1570,1354.28,15.9761,0.176431,654.661,4.51733
1571,1354.83,16.0097,0.191765,654.863,4.99062
1572,1355.41,16.041,0.216295,655.134,5.70088
1573,1356.02,16.0697,0.253636,655.478,6.74537
1574,1356.71,16.0925,0.305288,655.978,8.23294
1575,1357.55,16.104,0.386028,656.794,10.4836
1576,1358.61,16.0998,0.500305,658.05,13.6976
1577,1360.12,16.0621,0.657086,660.231,18.1056
1578,1362.46,15.963,0.85717,664.099,23.6511
1579,1365.99,15.7752,1.08613,670.422,30.0245
1580,1371.22,15.4621,1.2976,680.188,35.8909
1581,1377.61,15.0634,1.41549,692.303,39.1531
1582,1384.93,14.5948,1.38563,706.318,38.3463
1583,1390.99,14.2205,1.22793,717.703,34.0239
1584,1395.66,13.9484,1.00143,726.25,27.8321
1585,1398.74,13.7944,0.791813,731.53,22.1557
1586,1400.91,13.7078,0.612186,734.95,17.3439
1587,1402.41,13.6709,0.489249,737.001,14.1244
1588,1403.59,13.6571,0.404556,738.414,11.9635
1589,1404.59,13.6575,0.359354,739.443,10.8772
1590,1405.51,13.663,0.339305,740.343,10.4253
1591,1406.42,13.6701,0.333087,741.205,10.3411
1592,1407.3,13.6787,0.334709,742.027,10.4583
1593,1408.21,13.6857,0.339529,742.899,10.6331
1594,1409.12,13.6924,0.346117,743.781,10.8455
1595,1410.04,13.6981,0.352776,744.696,11.0369
1596,1410.99,13.702,0.35895,745.663,11.1971
1597,1411.99,13.7019,0.364748,746.757,11.3771
1598,1412.94,13.7059,0.367478,747.717,11.4373
1599,1413.93,13.7066,0.367603,748.779,11.4155
1600,1414.87,13.7105,0.366105,749.74,11.3413
1601,1415.83,13.714,0.362251,750.71,11.2138
1602,1416.81,13.7154,0.356091,751.74,10.9943
1603,1417.76,13.7187,0.347503,752.709,10.6946
1604,1418.67,13.7258,0.337682,753.56,10.3682
1605,1419.57,13.7329,0.325792,754.412,9.98123
1606,1420.4,13.7456,0.315223,755.087,9.64041
1607,1421.24,13.757,0.300578,755.803,9.17197
1608,1422.04,13.7724,0.288164,756.394,8.77853
1609,1422.87,13.7851,0.27083,757.067,8.21964
1610,1423.6,13.8045,0.25861,757.535,7.83821
1611,1424.35,13.8232,0.243601,758.025,7.35272
1612,1425.05,13.8453,0.230667,758.411,6.97316
1613,1425.76,13.8668,0.216542,758.818,6.51441
1614,1426.42,13.8925,0.204994,759.098,6.14919
1615,1427.09,13.9169,0.191287,759.413,5.72276
1616,1427.72,13.944,0.181125,759.655,5.44862
1617,1428.35,13.9717,0.170225,759.881,5.07445
1618,1428.97,13.9996,0.161059,760.097,4.78931
1619,1429.57,14.029,0.151993,760.269,4.56892
1620,1430.16,14.0593,0.142565,760.422,4.22788
1621,1430.75,14.0897,0.136719,760.566,4.0466
1622,1431.33,14.121,0.130553,760.696,3.87298
1623,1431.9,14.153,0.124756,760.8,3.75
1624,1432.47,14.1845,0.119891,760.921,3.57946
1625,1433.03,14.2171,0.114886,761.005,3.47311
1626,1433.59,14.2498,0.112606,761.101,3.40955
1627,1434.16,14.282,0.108675,761.201,3.25
1628,1434.71,14.3154,0.107048,761.279,3.17214
1629,1435.26,14.3486,0.106261,761.361,3.14245
1630,1435.81,14.3817,0.105396,761.443,3.11247
1631,1436.35,14.4155,0.104159,761.511,3.05164
1632,1436.9,14.4488,0.105396,761.595,3.1225
1633,1437.45,14.4821,0.10619,761.679,3.09233
1634,1438,14.5157,0.107475,761.754,3.21131
1635,1438.54,14.5498,0.110416,761.827,3.23071
1636,1439.11,14.582,0.114087,761.955,3.44601
1637,1439.65,14.6156,0.117577,762.031,3.4641
1638,1440.2,14.6488,0.121283,762.125,3.53553
1639,1440.76,14.6814,0.129673,762.253,3.8487
1640,1441.32,14.714,0.135034,762.365,4.0466
1641,1441.91,14.745,0.145897,762.539,4.30116
