total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
751,694.84,4.15924,0.0150657,0.402628,0.594612
752,695.171,4.20875,0.0151917,0.403828,0.59641
753,695.503,4.25826,0.0153789,0.405045,0.598206
754,695.826,4.30834,0.0158673,0.409875,0.600051
755,696.151,4.35832,0.0155638,0.40606,0.600172
756,696.468,4.40895,0.0162239,0.414788,0.60237
757,696.786,4.45941,0.0166303,0.416166,0.60429
758,697.099,4.51035,0.0162826,0.412183,0.60422
759,697.41,4.56137,0.0165728,0.417265,0.606098
760,697.714,4.61287,0.0170269,0.417147,0.606359
761,698.014,4.66473,0.0176323,0.42427,0.61055
762,698.313,4.71667,0.0176863,0.429641,0.612486
763,698.612,4.76857,0.0176863,0.425839,0.612981
764,698.909,4.82062,0.0179007,0.42957,0.613061
765,699.197,4.8734,0.0188353,0.436911,0.616967
766,699.488,4.92585,0.0186316,0.436934,0.617304
767,699.769,4.97914,0.0188858,0.438801,0.619633
768,700.048,5.03254,0.0189363,0.438874,0.620085
769,700.328,5.08583,0.0189865,0.440861,0.62251
770,700.602,5.13963,0.0197256,0.44706,0.625061
771,700.875,5.19343,0.0202975,0.453149,0.627139
772,701.154,5.24684,0.0199659,0.453066,0.627094
773,701.417,5.30144,0.0209449,0.461633,0.631803
774,701.683,5.35578,0.0206699,0.461903,0.632358
775,701.951,5.41,0.0211263,0.46431,0.635062
776,702.211,5.46485,0.0214399,0.468729,0.635058
777,702.466,5.52001,0.0220539,0.471261,0.637846
778,702.721,5.57517,0.0220539,0.473891,0.640716
779,702.974,5.63046,0.0222262,0.474276,0.641411
780,703.223,5.68609,0.0224397,0.481504,0.644197
781,703.478,5.74125,0.0224397,0.48403,0.646629
782,703.719,5.79749,0.0227772,0.484616,0.647529
783,703.968,5.85311,0.0234375,0.491782,0.649649
784,704.211,5.9092,0.0236804,0.494893,0.652848
785,704.447,5.96573,0.0242376,0.502652,0.655698
786,704.688,6.02198,0.0241588,0.503057,0.656003
787,704.918,6.07898,0.0245504,0.506839,0.660132
788,705.155,6.13553,0.0250122,0.514148,0.66161
789,705.383,6.19269,0.0251643,0.51546,0.66337
790,705.613,6.24971,0.0254656,0.518725,0.666196
791,705.841,6.30689,0.0256893,0.519713,0.66734
792,706.065,6.36434,0.0259846,0.52786,0.669638
793,706.293,6.42151,0.026131,0.528945,0.67085
794,706.511,6.47944,0.0263491,0.532993,0.67464
795,706.736,6.53686,0.0270633,0.541443,0.676817
796,706.951,6.59498,0.0269927,0.542672,0.678151
797,707.168,6.65292,0.0272039,0.546549,0.681308
798,707.381,6.71123,0.0278962,0.555891,0.684446
799,707.594,6.76955,0.0283035,0.564992,0.686726
800,707.802,6.82818,0.0284379,0.562167,0.690282
801,708.007,6.88705,0.0283035,0.56652,0.693653
802,708.217,6.94554,0.0288375,0.572997,0.694093
803,708.423,7.00439,0.0291664,0.577579,0.697514
804,708.625,7.06344,0.0293619,0.579282,0.699256
805,708.83,7.12238,0.0301313,0.59328,0.705292
806,709.032,7.18145,0.0302577,0.594645,0.706204
807,709.234,7.24053,0.0301946,0.595808,0.706821
808,709.428,7.30025,0.0306958,0.60173,0.711783
809,709.625,7.35968,0.0308198,0.608119,0.711205
810,709.819,7.4194,0.03125,0.61415,0.715973
811,710.009,7.47937,0.0313718,0.616421,0.718091
812,710.203,7.53906,0.0317946,0.62276,0.723085
813,710.393,7.59907,0.0321525,0.624423,0.724193
814,710.582,7.65914,0.0326236,0.635387,0.726623
815,710.772,7.71915,0.0329146,0.647215,0.729899
816,710.954,7.7797,0.0332031,0.645021,0.734315
817,711.143,7.83973,0.0338855,0.656239,0.736413
818,711.329,7.90005,0.0338855,0.66323,0.735562
819,711.511,7.96063,0.0343883,0.670667,0.740943
820,711.688,8.02156,0.0343883,0.672847,0.742403
821,711.871,8.08211,0.0349386,0.68066,0.747947
822,712.049,8.14298,0.0347195,0.683906,0.750799
823,712.226,8.20389,0.0353726,0.695909,0.752692
824,712.404,8.26481,0.0353726,0.698358,0.75424
825,712.581,8.32574,0.0358014,0.700604,0.75535
826,712.752,8.38717,0.0362251,0.709429,0.761738
827,712.917,8.44896,0.0360138,0.713303,0.765092
828,713.096,8.50981,0.0369549,0.726023,0.766983
829,713.267,8.57121,0.0375691,0.73527,0.773154
830,713.433,8.63297,0.0378725,0.739516,0.776733
831,713.605,8.69425,0.0376705,0.745938,0.773995
832,713.769,8.75617,0.0380734,0.752368,0.785067
833,713.942,8.81746,0.0384721,0.758501,0.781812
834,714.102,8.87965,0.0389647,0.770301,0.790302
835,714.267,8.94148,0.0389647,0.773581,0.792305
836,714.432,9.00329,0.0395478,0.776962,0.794559
837,714.592,9.06553,0.0399317,0.787954,0.801402
838,714.76,9.12719,0.0404066,0.802215,0.803199
839,714.921,9.18929,0.0405009,0.810298,0.802179
840,715.081,9.25147,0.0411549,0.821971,0.809223
841,715.234,9.31421,0.0417073,0.825947,0.811819
842,715.395,9.37636,0.0418899,0.838034,0.818912
843,715.55,9.43898,0.0418899,0.843721,0.823213
844,715.703,9.5017,0.0427908,0.84799,0.826109
845,715.856,9.56441,0.0427016,0.852323,0.829089
846,716.009,9.62715,0.0432343,0.856257,0.831448
847,716.163,9.68976,0.0430574,0.862223,0.83586
848,716.32,9.75221,0.0439345,0.878369,0.8385
849,716.477,9.81469,0.0439345,0.893906,0.840009
850,716.623,9.87787,0.0445381,0.897154,0.849981
851,716.774,9.94079,0.0453865,0.911757,0.858087
852,716.931,10.0032,0.0455543,0.927885,0.859508
853,717.075,10.0666,0.0451337,0.922821,0.857811
854,717.218,10.1301,0.045638,0.930843,0.864672
855,717.369,10.193,0.0466302,0.945557,0.871937
856,717.521,10.2558,0.0478416,0.961549,0.880382
857,717.662,10.3193,0.0477618,0.967673,0.885333
